,nama,unique_user_pertweet,url_pertweet,reply_pertweet,reply_user_pertweet,rt_pertweet,unique_rt_pertweet,verified_user_pertweet,duration,q1_reputation,q2_reputation,q3_reputation,mean_reputation,q1_rasio,q2_rasio,q3_rasio,mean_rasio,q1_umur_akun,q2_umur_akun,q3_umur_akun,mean_umur_akun,q1_follower_rate,q2_follower_rate,q3_follower_rate,mean_follower_rate,q1_following_rate,q2_following_rate,q3_following_rate,mean_following_rate,q1_status_rate,q2_status_rate,q3_status_rate,mean_status_rate,mean_number_in_uname,q1_follower,q2_follower,q3_follower,mean_follower,q1_following,q2_following,q3_following,mean_following,q1_status,q2_status,q3_status,mean_status,mean_mention,JAK_reputation,JAK_rasio,JAK_umur_akun,JAK_follower,JAK_following,JAK_status,JAK_follower_rate,JAK_following_rate,JAK_status_rate
23,#Ceritajumatan,0.8195488721804511,0.26745435016111707,0.40601503759398494,0.01933404940923738,0.44790547798066593,0.05907626208378088,0.0021482277121374865,12182.4,0.2729498164014688,0.4672131147540984,0.5816733067729084,0.4420660691649563,0.3939690178974282,0.878968253968254,1.3877340256196469,55.39773191437848,12.26581331428967,28.01375532085608,97.46385506432941,50.29854445647064,1.7440629953634397,5.706026033894775,24.028527209969745,242.87458283320203,2.5920021032868794,7.57414104580813,25.923703827804573,578.2042946139238,42.653698429521654,168.71408727341668,521.5945081146222,941.8653749531848,3.18974358974359,42.5,217.0,703.5,8135.65843179377,95.0,266.0,613.0,554.3737916219119,787.0,4322.0,20689.0,19908.277121374867,1.1621911922663803,0.3087234903714396,0.9937650077222187,85.19804175003974,661.0,518.0,19902.0,22.284464214606306,23.331701724517693,478.9408096851005
24,#Championsleague,0.863,0.297,0.048,0.049,0.524,0.168,0.02,9.666666666666666,0.25104764888907255,0.4331444641160953,0.5306110729579532,0.4189446487669702,0.3362400920426419,0.7682608907513888,1.1283440692302686,134.37650043891114,16.91820987654321,59.645090628524585,111.93701321344344,65.54083292530913,3.023574258399168,9.235446183796391,30.137958161663285,151.68720517167486,5.14348875735482,14.270943472204387,40.06951380704913,55.44496533396389,45.754464931579406,155.57978204636885,445.47912629443243,495.38458679644964,2.659235668789809,127.0,407.0,1461.0,16813.736,204.5,628.5,1550.75,1414.663,1716.0,5843.0,22493.0,26176.87,0.882,0.27956342406888063,0.7921039771876268,95.01880333690022,1334.0,1346.25,20777.0,27.114383903264116,34.9260250496943,399.724661362853
25,#Cherma,0.86,0.056,0.017,0.015,0.86,0.238,0.006,2.533333333333333,0.27088670116054675,0.4692287824715151,0.5485679624114204,0.4287161957419956,0.37466868373674733,0.8870414357350225,1.2125649669897458,3.3588619453716215,21.024961916474062,51.65357338693547,100.3028282959647,59.939964306058535,3.728794122638413,12.367068994338412,44.54927154291601,71.50155863299553,6.56834128583597,15.891845740569845,53.99719221611588,191.12761814685433,65.07956232011826,241.60177815428386,718.1284891873989,771.7532796155825,2.5472972972972974,162.0,538.5,1676.0,2925.781,295.0,732.0,1645.5,1487.136,2553.5,9123.0,31517.75,29003.093,1.053,0.2776812612508736,0.8378962832529985,79.27786637949063,1514.0,1350.5,28964.25,40.8204774202776,47.42885093027991,653.0489268672807
26,#Cherry,0.573,0.04,0.046,0.018,0.837,0.089,0.001,43.21666666666667,0.11256248328636373,0.25672793744287603,0.44506136762127413,0.29916528691013483,0.13333333333333333,0.34914668833807394,0.8021052631578948,6.749865448536103,18.35493228243336,34.401769030164886,54.41933232334986,42.3107062784771,1.062698544582967,2.640929788556054,7.817051217817248,19.561167037377732,4.107209049995158,7.941034381974713,20.423238288033634,28.263491483552997,342.8163483627799,1014.878750188916,2123.0958095953793,1666.4836228262354,2.577726218097448,29.0,95.5,301.0,426.623,137.0,252.0,528.75,477.33,7683.25,27025.5,77854.5,65575.031,1.073,0.33249888433491037,0.6687719298245615,36.0644000409165,272.0,391.75,70171.25,6.754352673234281,16.316029238038475,1780.2794612325993
27,#Coldplay,0.877,0.049,0.031,0.028,0.9,0.093,0.0,51.46666666666667,0.14285714285714285,0.3048577933711556,0.48128271384085336,0.3320682244621642,0.17851702508960576,0.4444444444444444,0.9280577141457549,2.8927185831331,10.03337404068682,22.16143707415089,47.84263166480717,35.337869133749,1.2332734295770722,5.430216767880127,19.19779983566029,27.028975403056116,4.579148897138743,13.163827409222389,37.307575704891676,43.89959281039129,289.9353072877373,769.2132011775655,1910.763792352399,1548.4133062352796,3.3125,26.75,147.0,431.5,507.147,115.0,288.0,664.5,561.801,4123.75,17726.0,50929.5,49020.343,1.196,0.3384255709837105,0.7495406890561491,37.80925762412035,404.75,549.5,46805.75,17.96452640608322,32.72842680775293,1620.8284850646617
28,#Dahnilanzarsongong,0.639,0.185,0.139,0.08,0.691,0.165,0.0,1333.05,0.29271875218577326,0.4251447477253929,0.5098777046095955,0.4117651368163583,0.42159864885128684,0.7400780259336524,1.0402298850574712,1.5696606987808424,11.572397676429587,30.38268905057751,94.58899319554055,50.5434821959992,3.2088170513422782,12.093194546259351,35.8407672409989,51.80229097926181,5.244604348612163,16.28381123947678,53.47041500272373,96.13440339712189,70.64417788516695,276.15038955454906,836.1775160526981,655.9524483543893,3.4661016949152543,81.0,330.0,1143.0,1199.345,159.0,506.5,1326.25,968.489,1653.0,7359.0,29947.0,23356.806,1.364,0.21715895242382222,0.6186312362061843,83.01659551911096,1062.0,1167.25,28294.0,32.63195018965662,48.22581065411157,765.5333381675312
29,#Deadlineday,0.789,0.074,0.005,0.01,0.876,0.119,0.011,4.333333333333333,0.20945723684210527,0.4169561402454416,0.546719308140628,0.40948364291836375,0.27420584375482476,0.7219717947066778,1.2060530679933665,35.40157417613425,18.1323729554109,56.02026013158685,101.95837259568033,61.192829331806166,3.7242314366981226,9.815487550574105,36.282229656680784,113.00987549595969,5.995960734981277,18.645734924153064,46.503200297532366,494.87086775282086,101.72975771790503,438.23903357766545,1309.143434880145,1192.4833088648866,2.667574931880109,147.75,482.5,1515.0,8682.782,255.0,674.0,1892.5,1416.703,3617.25,14707.5,59721.75,57938.97,0.995,0.3372620712985227,0.9318472242385418,83.82599964026943,1367.25,1637.5,56104.5,32.557998219982665,40.50723956255109,1207.41367716224
30,#Dejanout,0.725,0.09,0.212,0.062,0.484,0.096,0.001,35.25,0.20336699236408395,0.38922155688622756,0.5142231947483589,0.37701249952029,0.2616038056405029,0.6384364820846905,1.0579298468872458,1.3174880982588346,26.46405555897794,50.77194413452858,99.78144001359827,61.45559199405572,1.1190599539898733,2.6015377005228624,6.32354354931098,13.516314516996587,2.6654125223544667,4.589514833311716,10.036792487868443,63.147839963982015,22.92385680657299,75.43568183402581,233.1999246209802,195.00165825114914,2.4548387096774196,42.0,154.0,409.25,444.153,115.0,233.5,465.0,380.917,745.0,3722.0,12150.5,11497.836,0.931,0.3108562023842749,0.7963260412467429,73.31738445462034,367.25,350.0,11405.5,5.204483595321106,7.371379965513976,210.2760678144072
31,#Demiasingluparakyat,0.179,0.135,0.337,0.096,0.612,0.086,0.0,37.65,0.43941109852774635,0.4860064585575888,0.5062713797035348,0.46106254115540546,0.7840565085771948,0.9455782312925171,1.025374855824683,1.1287826099565312,1.7589585648195682,4.155821322667665,23.671477777701725,26.9186986100559,20.536568303448764,246.57066925374903,941.578754462927,581.0046005841198,19.993454032604113,240.0033915150603,1085.6369263312972,649.7505547895223,327.5665771857363,806.0577124700916,2866.170273307109,1996.4741707143337,2.008896797153025,580.75,1254.0,2211.0,1523.811,777.0,1248.0,2181.0,1581.272,1408.0,4148.0,12276.0,10504.242,2.521,0.0668602811757884,0.24131834724748813,21.912519212882156,1630.25,1404.0,10868.0,921.0421861594782,1065.643472298693,2538.6036961213726
32,#Demokrasibiangkezaliman,0.219,0.848,0.015,0.004,0.153,0.046,0.0,348.03333333333336,0.233502538071066,0.3492957746478873,0.4633467984949424,0.35027556472816956,0.3333333333333333,0.5377969762419006,0.8827160493827161,0.7738889818420643,3.4184607562859677,8.30538804888381,24.75000475331078,17.68120542896537,2.1984156787671827,5.688285792134365,16.902753730364314,23.496804046410066,3.1707122787143147,11.307484832525446,33.25716880308296,53.92361820541422,33.61780099334905,78.43161722874842,232.94737230782218,503.9352395434855,3.856382978723404,16.0,44.0,150.0,137.615,40.75,76.0,233.0,196.003,232.0,690.5,1977.0,1660.217,0.156,0.22984426042387643,0.5493827160493827,21.331543997024813,134.0,192.25,1745.0,14.70433805159713,30.086456524368646,199.32957131447313
33,#Desainmobilnyajuara,0.962,0.981,0.111,0.04,0.005,0.004,0.0,91.33333333333333,0.1111111111111111,0.38441558441558443,0.5,0.3738499320239121,0.3782327586206896,0.8,1.0,1.2843934930775813,1.9136519268400827,3.8212152428409434,4.8403146159362915,9.654376010078536,0.0,0.6927299611131532,6.468019730636368,11.560515132226685,0.2398371923019288,2.0503410468481924,11.179951903785467,10.806267620385741,12.492660990917274,29.68950114726536,62.78654235302705,42.80031159111612,2.6090373280943027,0.0,4.0,18.25,43.449,1.0,9.5,25.0,32.198,31.75,97.0,225.0,256.782,0.304,0.3888888888888889,0.6217672413793104,2.926662689096209,18.25,24.0,193.25,6.468019730636368,10.940114711483538,50.29388136210978
34,#Elclasico,0.878,0.045,0.061,0.012,0.818,0.155,0.015,5.85,0.17245300832546562,0.3765501691093574,0.546265249340087,0.38753001229095385,0.2219298245614035,0.60567726032574,1.2010204081632652,804.2943517775965,14.938824414981523,45.74540487940661,98.93009182255624,56.41755808089455,1.5868675119350688,5.355225989857184,22.89674804201923,132.75111581365704,3.565845654872512,9.417409375519906,31.72082334518955,209.377344579935,41.466142864942206,208.3609950893184,733.2256877167367,893.2747801951152,2.782700421940928,53.75,229.0,825.25,7417.896,139.75,338.5,986.25,898.362,1011.75,6870.0,29022.0,32151.897,1.483,0.3738122410146214,0.9790905836018616,83.99126740757471,771.5,846.5,28010.25,21.30988053008416,28.15497769031704,691.7595448517945
35,#Erickthohirgirlstakeover,0.656,0.63,0.106,0.044,0.308,0.063,0.0,359.4166666666667,0.3051241304869273,0.4888888888888889,0.5739805256607364,0.467225382116784,0.5,1.0,1.3213166144200628,1.7938681639230154,0.9545324909706108,1.0207373639887654,13.7725316437405,9.662848276981878,2.052549509790658,25.94696304762622,135.75847533816193,148.98193680149495,2.9406859197617257,33.95222680698246,205.40771900330554,2945.594147605846,35.10970849673766,55.981537476372914,710.3795696162916,4381.842479359473,2.6478260869565218,4.0,35.0,223.5,1808.261,6.0,50.0,595.0,1444.431,33.0,56.0,2155.0,12002.326,0.642,0.2688563951738091,0.8213166144200628,12.81799915276989,219.5,589.0,2122.0,133.70592582837128,202.4670330835438,675.269861119554
36,#Erickthohirsatukanpelindo,0.124,0.148,0.052,0.029,0.825,0.045,0.0,26.566666666666666,0.46286701208981,0.5178952221773961,0.5772062988557833,0.5406035759069244,0.8618473895582329,1.0742290222328472,1.3651218858826681,1.66180163333723,7.0515893930440425,17.733212066868816,44.88794269484581,36.68774507423909,36.297309751957755,95.47935088779182,334.69233783500675,248.80027735474746,37.726866447274574,92.38508163014623,349.7586163038009,278.6929970312025,401.36310489599987,789.6426317902371,2828.6022367895043,1901.2968851686085,2.238888888888889,1072.0,2222.0,5095.0,4505.522,697.0,1478.0,4819.0,3126.758,5173.0,23321.0,47113.0,32187.854,1.408,0.11433928676597332,0.5032744963244352,37.83635330180177,4023.0,4122.0,41940.0,298.395028083049,312.03174985652635,2427.2391318935042
37,#Euro2020Final,0.965,0.083,0.009,0.01,0.527,0.291,0.008,0.21666666666666667,0.24227301424706577,0.4058721934369603,0.5484339967377334,0.41289630826004303,0.3222769800370241,0.6856238216542176,1.213897213897214,36.1714567771283,22.19682052943516,73.60630798563815,115.57612969085227,71.58086795911079,1.8565385171510562,5.599003645213699,20.673635924113395,42.87613148543242,3.4708829751664454,8.301965986054137,23.944049320121906,95.35223736724764,45.96837921726054,163.25774353849152,495.02490077955383,560.3423825641121,2.7508771929824563,85.75,301.5,967.0,2820.128,160.75,445.0,1008.5,964.975,1653.25,8737.5,28475.0,27471.795,0.581,0.30616098249066764,0.8916202338601898,93.37930916141711,881.25,847.75,26821.75,18.81709740696234,20.47316634495546,449.0565215622933
38,#Europaleaguefinal,0.935,0.19,0.016,0.023,0.522,0.225,0.004,2.3,0.2604201064024949,0.44261424017003187,0.5357421005785492,0.4210327084306976,0.35408895901164406,0.7993028994920505,1.1472036328871893,4.0966395036979675,20.996385297287265,65.11853140949734,109.76853952815215,66.95769682319137,2.2092486128619853,7.226183658107449,26.976575696101104,49.993715247525884,4.0604898739639514,11.575756315336069,33.926601955905916,188.091798196358,27.85193254405607,108.45072360958127,371.3176716220865,766.9783414314713,2.5359116022099446,116.0,422.0,1243.25,1754.119,202.5,573.5,1509.25,1295.577,997.0,5418.0,19087.0,19827.638,0.678,0.2753219941760543,0.7931146738755452,88.77215423086488,1127.25,1306.75,18090.0,24.76732708323912,29.866112081941964,343.4657390780304
39,#Facebookdown,0.925,0.107,0.014,0.013,0.82,0.42,0.003,4.25,0.15309446254071662,0.3245945945945946,0.5,0.3534771295967495,0.18874458874458874,0.49167355941549495,1.0,25.570419738448706,11.794197424390036,43.5549524554843,110.49292327091665,59.92180053054552,1.3491704239898856,4.760647187589244,18.925393126585295,44.796787428789806,3.4782335008597594,10.513451239796856,36.42446157590409,340.4014805385588,43.32658437376697,218.13391965489183,777.1096964778342,997.5036616025286,3.043037974683544,37.0,189.0,706.0,1662.175,116.0,376.0,1181.0,1146.597,985.0,6862.5,31311.75,40371.476,0.957,0.3469055374592834,0.8112554112554112,98.69872584652661,669.0,1065.0,30326.75,17.57622270259541,32.94622807504433,733.7831121040672
40,#Falconandwintersoldierfinale,0.638,0.066,0.011,0.01,0.838,0.272,0.001,2.5833333333333335,0.24748652278645067,0.41534444667603937,0.5272953414744459,0.4035406016693207,0.33152170014347204,0.7112676056338029,1.1126231527093595,1.5727434720455584,13.850996826309462,33.40387113432248,85.13592605521598,50.07951784278781,2.544067449761607,6.888131995998971,23.104444973592145,46.167331366642344,4.921029390722522,11.191787350343262,31.31330338002404,56.59415435200216,95.30857072529975,296.131747660196,819.4698185324415,629.0674736023757,2.581589958158996,74.0,253.0,893.0,1102.166,152.75,388.0,969.0,877.926,2083.0,9055.0,31407.0,27047.542,0.945,0.27980881868799523,0.7811014525658875,71.28492922890652,819.0,816.25,29324.0,20.56037752383054,26.392273989301515,724.1612478071418
41,#Forzainter,0.639,0.101,0.018,0.017,0.846,0.029,0.032,188.4,0.23010762775650423,0.41988383665598855,0.6395511894808847,0.4563658455485551,0.3008364096506647,0.7245249717327156,1.7710280373831777,217.04967958477118,35.780288951860754,84.13937106473401,112.12925126609187,76.77883960808366,2.6120609317294363,6.552089000728573,22.382968801508415,183.15381463325951,2.9624308869232614,8.59023446984471,23.517368277796486,95.69741016246286,104.07689326343768,302.73371357117935,809.065969709824,809.057136809377,2.3793103448275863,156.75,391.0,1052.0,19806.617,200.25,447.0,1290.0,1047.803,5483.75,16875.0,57036.75,56660.878,1.05,0.4094435617243805,1.4701916277325129,76.34896231423112,895.25,1089.75,51553.0,19.77090786977898,20.554937390873224,704.9890764463863
42,#G30Spki,0.883,0.227,0.035,0.034,0.627,0.075,0.008,250.36666666666667,0.20826698513800423,0.3963963963963964,0.536844726357727,0.4004830172848613,0.288135593220339,0.6724899122995811,1.1549396972029764,1837.3084217308126,10.966770840225635,30.53698665194281,97.77469573107061,52.27407180009025,1.1459066214246412,4.016967108344122,18.075168776547365,431.34471148133554,2.2342312698980837,6.895679522626017,25.40654125061804,232.82003423572084,20.414130047161617,88.29909227473773,388.31311228923335,600.7701132651191,2.750943396226415,24.0,143.5,632.0,56473.587,69.0,197.5,683.0,652.16,250.5,2468.0,12866.25,30573.327,0.653,0.3285777412197227,0.8668041039826374,86.80792489084497,608.0,614.0,12615.75,16.929262155122725,23.17230998071996,367.8989822420717
43,#Gerobaksayurmoeldoko,0.9968619246861925,0.8985355648535565,0.0,0.0,0.0020920502092050207,0.0020920502092050207,0.0,108.58333333333333,0.1891891891891892,0.4,0.5,0.37026462869277393,0.4538123167155425,0.7799287161926061,1.0,0.9106860799602742,3.3804051798158454,5.298853767626227,6.424589009737062,13.040547757596078,0.06593392675858145,0.553109238138781,2.7784659027645833,3.352451779685986,0.3570339974367884,1.2551368608048878,4.5957252280444445,7.192616196388383,22.2200808033253,39.15899122879781,65.64749935611916,52.10936677988685,2.540983606557377,1.0,3.0,13.25,34.64958158995816,2.0,6.0,22.0,37.53347280334728,93.0,193.0,305.0,490.26359832635984,0.0020920502092050207,0.3108108108108108,0.5461876832844574,3.0441838299212165,12.25,20.0,212.0,2.7125319760060016,4.238691230607656,43.42741855279385
44,#Glazersout,0.546,0.089,0.117,0.064,0.702,0.17,0.001,33.5,0.12939521800281295,0.24924242424242424,0.44180407371484,0.2880827264357579,0.15,0.33955383955383955,0.7916666666666666,0.7566055596413294,12.418638815307638,47.09884547785224,95.35378511841067,55.334683742840625,0.9357135227340226,3.078750065285756,8.038065863199499,18.080817457163857,3.3971079228822094,8.793431246785508,24.32590332144648,56.6860991538142,33.47931299180161,83.25035553477178,333.431618806415,363.3011769226087,3.132286995515695,39.0,117.5,378.75,736.62,135.0,326.0,719.0,730.933,550.0,3402.0,10292.5,15655.285,0.983,0.31240885571202703,0.6416666666666666,82.93514630310304,339.75,584.0,9742.5,7.102352340465476,20.92879539856427,299.95230581461334
45,#Gmmtvsafehouseday6,0.62,0.029,0.013,0.009,0.79,0.164,0.0,9.566666666666666,0.06569724545007379,0.23469241773962804,0.4669080400163472,0.2962431599594172,0.08333333333333333,0.3225806451612903,0.8762276919391543,17.160334084472385,8.741694920345918,23.52339788709632,59.134790869536445,39.25971122762425,0.44580700257626416,2.2148290748263815,11.463140125783065,18.721793419494574,3.3209543232643663,7.5776713666977225,21.567373617593073,26.82675338809307,178.5062324403926,737.2255267448879,1654.5375939441694,1389.220167171281,3.41015625,11.0,60.5,219.25,385.516,90.0,183.0,329.0,304.631,4236.5,14176.0,47604.25,40018.203,0.867,0.40121079456627345,0.7928943586058209,50.393095949190524,208.25,239.0,43367.75,11.0173331232068,18.246419294328707,1476.031361503777
46,#Gold,0.933,0.013,0.003,0.003,0.96,0.024,0.001,0.3,0.29518722960737387,0.4447568659516137,0.5087004269292005,0.4089087798688657,0.4204889355374792,0.8015061335121691,1.035387186158174,1.2067385950998208,14.20363525602853,33.463851071548355,104.48235523506833,55.749092897184724,2.099191132196885,5.959274477447215,21.46698132107624,31.756008956270737,3.435812902381289,10.00484409726798,33.2508565880388,38.28765504048541,99.82675743595586,290.116243395065,763.2944906385449,720.2019861887792,2.1552795031055902,99.0,298.0,621.25,690.682,182.0,369.5,694.25,557.681,3625.75,10732.5,28093.75,22593.596,0.966,0.2135131973218266,0.6148982506206948,90.27871997903979,522.25,512.25,24468.0,19.367790188879354,29.81504368565751,663.467733202589
47,#Greyapfinaltokyo2020,0.846,0.037,0.032,0.019,0.481,0.074,0.002,1.65,0.2685589519650655,0.4493116395494368,0.5060888252148997,0.4012688011093644,0.37353269240983694,0.8201460508845588,1.0237253339559813,2.0957340684095698,12.022220492017098,24.226786351229357,80.09430330914088,44.94340802533786,2.0761286646375128,8.255875609102528,37.60226355700394,47.41809280382532,3.976590468667862,12.227022765588348,48.532707547816365,52.92746081516312,88.48157240324426,299.75090649056517,869.5032795425307,824.9820570304445,2.2880434782608696,79.0,306.5,796.25,1124.541,164.0,383.5,799.5,654.289,1808.5,9235.5,23001.0,20758.863,0.63,0.2375298732498342,0.6501926415461443,68.07208281712379,717.25,635.5,21192.5,35.52613489236642,44.5561170791485,781.0217071392864
48,#Guruvaksinkelasyakin,0.978,0.989,0.002,0.002,0.006,0.004,0.0,229.71666666666667,0.11979913916786226,0.356140350877193,0.5,0.34541037320679235,0.3125,0.6666666666666666,1.0,1.6007717576125136,3.1817745896371736,4.898461296262072,6.099139612723054,12.193162927522273,0.17914066285153804,1.0354643174037679,5.891792121251827,8.842249269568654,0.6593748768050768,3.2817303774182114,11.051464247464827,14.021544740543984,28.253912703239234,43.712026466344064,69.61207930178578,70.5482239545455,3.015695067264574,1.0,6.0,29.0,83.627,4.0,16.0,43.0,85.84,122.0,187.5,315.0,756.002,0.006,0.3802008608321377,0.6875,2.91736502308588,28.0,39.0,193.0,5.7126514584002885,10.39208937065975,41.358166598546546
49,#Hajat4Nasetku,0.983,0.974,0.0,0.001,0.005,0.005,0.0,244.96666666666667,0.09716981132075472,0.3887240356083086,0.5,0.36585522636346174,0.3333333333333333,0.7142857142857143,1.0,8.962735392732258,3.78782304450696,5.334326965417953,6.464233047602316,13.781742402878448,0.0,0.6653808020667604,4.067899854839913,5.918555731909482,0.3257499386789622,1.5177915629165977,7.249480295260792,7.687056081083706,29.88661502105127,47.90586978206665,73.84976092476938,115.62766690282862,2.6791569086651053,0.0,5.0,26.0,116.288,2.0,10.5,37.0,59.145,145.0,263.5,373.0,5729.747,0.509,0.40283018867924525,0.6666666666666667,2.676410003095356,26.0,35.0,228.0,4.067899854839913,6.92373035658183,43.963145903718114
50,#Happysunshinedae,0.533,0.062,0.167,0.077,0.756,0.349,0.0,4.833333333333333,0.14351851851851852,0.36395750141174577,0.479840425912414,0.34221525139237025,0.17204301075268819,0.5742947113145871,0.9226641414141414,1.1344750557313252,7.669943694181871,20.43318023869986,48.03382180256192,34.113124535601514,2.168211297974559,8.955170784789768,48.453319312547485,44.02739839288508,7.656551187004707,22.0734507829078,81.21279935868797,107.02481422468263,269.8812827468629,633.0267974479241,2126.111767915053,1627.2929194337921,2.5809248554913293,54.75,200.5,468.75,549.221,224.5,388.0,842.0,729.094,2822.0,12700.0,45390.25,48404.697,1.443,0.33632190739389545,0.7506211306614532,40.36387810838005,414.0,617.5,42568.25,46.28510801457293,73.55624817168327,1856.2304851681902
51,#Haribatiknasional,0.899,0.361,0.103,0.073,0.518,0.122,0.06,195.16666666666666,0.346242576583615,0.5287206451527096,0.8470848638924108,0.5652184836684252,0.5349344978165939,1.1203960396039605,5.319707401032702,295.22418539666023,19.510909323562046,63.20241099330506,114.65625929272255,67.98083594461218,2.4571718457965597,6.4321047722789615,29.71563185975614,222.61983175531662,1.593858224570237,4.052769770821914,12.104584592444546,33.705679174683695,33.120867679260144,119.56171033833847,359.43107677869136,507.63143893204887,2.502645502645503,102.75,399.5,1223.75,22310.841,70.75,226.0,581.5,812.06,1016.25,5991.5,22717.0,24339.979,0.631,0.5008422873087958,4.784772903216108,95.1453499691605,1121.0,510.75,21700.75,27.25846001395958,10.510726367874309,326.31020909943123
52,#Hospitalplaylist2Ep12,0.624,0.219,0.019,0.013,0.559,0.087,0.001,130.35,0.2047244094488189,0.41529235382308843,0.5534099878825195,0.4054416372642722,0.2734126984126984,0.7314814814814815,1.2296689303904924,6.807543680174522,9.621216459688503,27.86266487333758,75.85860839792133,46.49611571345673,1.466609062475562,5.2341852557558735,27.859970795368618,38.82114521747623,2.8604326452154494,8.60857593275068,30.010980839188793,67.81284566791798,120.8213319057821,377.02602858732246,1088.0512896514397,995.7383268371966,2.8211009174311927,38.0,184.5,524.5,536.587,101.0,242.0,513.25,400.871,1954.0,8888.5,29375.0,24835.679,0.584,0.3486855784337006,0.9562562319777941,66.23739193823283,486.5,412.25,27421.0,26.393361732893055,27.150548193973343,967.2299577456575
53,#Hukummatikoruptor,0.312,0.213,0.364,0.104,0.499,0.108,0.0,163.93333333333334,0.450070323488045,0.4928695652173913,0.5188920785165645,0.4755426956183093,0.8186462324393359,0.9718889269797737,1.0785230570783617,2.237529737848687,4.117793030201396,11.991489482254181,29.669331752952566,25.892645208700774,35.15615633770732,166.14779147425048,385.09710439819946,312.6544791625658,40.07732156544499,185.46718136687397,390.271049355882,316.69411090823047,321.9964532012269,756.5020459086755,1540.9353956162379,1166.249594791047,2.2554585152838427,620.5,1740.0,2951.0,2468.807,782.0,1882.0,2916.0,2306.685,3059.0,7994.0,17161.5,14708.248,2.208,0.0688217550285195,0.25987682463902584,25.551538722751168,2330.5,2134.0,14102.5,349.94094806049213,350.193727790437,1218.9389424150108
54,#Hut76Tni,0.8082340195016251,0.22535211267605634,0.047670639219934995,0.030335861321776816,0.6966413867822319,0.0628385698808234,0.04333694474539545,8498.183333333332,0.3333333333333333,0.4909565916398714,0.6512630930375847,0.5009067068601603,0.5070734078755469,0.9644830307813733,1.8659611992945326,582.9282246174023,17.423877439113895,50.268892889275236,109.73155525286472,61.809718419027696,3.4020154037275807,13.567037883783678,90.44340922446892,313.24041121817953,2.735723128980689,11.79406757709517,65.93864399215795,98.48735003812142,37.97323745562819,159.37189402478862,580.2416369224577,776.5851961438036,2.5503355704697985,118.0,702.0,3351.0,29331.375947995668,133.0,494.0,1937.0,1894.5070422535211,1182.5,6161.0,27005.5,39305.61321776815,1.256771397616468,0.31792975970425136,1.3588877914189856,92.30767781375083,3233.0,1804.0,25823.0,87.04139382074135,63.20292086317726,542.2683994668295
55,#Hutri76,0.756,0.126,0.106,0.052,0.788,0.295,0.01,18.2,0.20073260073260074,0.4223697650663943,0.5351351351351351,0.4029836129717479,0.2586785655804814,0.732336492918404,1.1507246376811595,53.878696032788426,7.336690026337145,23.958805337093395,93.04186202773955,47.57872078139868,2.348113275912531,7.670886708711828,38.09491470651961,55.3543713693049,4.041333586984006,12.775396969746627,51.550383652169,95.15855496471488,72.58612007515431,260.98802365362394,722.4734707068582,1272.3218972424847,2.5365853658536586,64.25,298.5,657.25,2548.834,123.75,344.0,767.5,760.106,1288.25,5725.0,19057.5,46713.22,1.094,0.33440253440253437,0.8920460721006781,85.70517200140242,593.0,643.75,17769.25,35.74680143060708,47.509050065184994,649.8873506317038
56,#Idsa2021,0.411,0.113,0.006,0.006,0.737,0.113,0.0,14.583333333333334,0.11437908496732026,0.319910514541387,0.5704615781330582,0.3469925402247721,0.14736842105263157,0.47661084819803423,1.2889473684210526,1.3130937188328669,4.19002671740921,7.240720016305757,32.393440183956926,27.68134897704953,0.9358277248148538,3.686540972170489,11.163505457051123,17.114859620302983,2.2620866429025925,11.0209361787026,25.802897675109325,44.99128105125665,118.70888623434824,312.99732805877517,757.0978432287247,649.8285099497876,3.056603773584906,13.0,37.0,159.25,185.804,54.0,111.0,185.25,166.535,957.0,3198.0,10833.5,7805.442,0.9,0.45608249316573796,1.141578947368421,28.203413466547715,146.25,131.25,9876.5,10.22767773223627,23.540811032206733,638.3889569943765
57,#Ikatancintaep366,0.887,0.165,0.034,0.031,0.812,0.325,0.061,5.666666666666667,0.25957224672603063,0.453151843531122,0.6494635862594891,0.46842900946877825,0.3569283054421464,0.8317523617308418,1.837610634027572,315.9808494351664,29.01840605518556,77.02903531367667,120.59684347841959,75.303561195644,2.7570660216399494,9.07954307499858,30.817960171330245,339.45979384061945,3.6184195777777908,9.345038585785904,29.62640116482654,50.38656424300103,121.93422730275286,417.7464448708064,1167.0080324638345,1170.9098911332737,2.9020771513353116,137.0,498.5,1744.5,36558.904,206.25,543.0,1422.5,1395.231,5030.5,21292.5,78719.0,88265.123,1.141,0.38989133953345845,1.4806823285854256,91.57843742323402,1607.5,1216.25,73688.5,28.060894149690295,26.00798158704875,1045.0738051610817
